FP,ExtFP,EStateFP,GraphFP,MACCSFP,PubchemFP,SubFP,SubFPC,KRFP,KRFPC,AD2D,APC2D,Total features,Train Logloss,Validation Logloss,Test Logloss,Train AUC,Validation AUC,Test AUC,Iteration
0,0,79,0,166,881,307,307,0,4860,780,780,8160,0.39067264285627296,0.553153186423447,0.48500246395356456,0.9515302359882005,0.7834806702731231,0.869683257918552,0
0,0,79,0,166,881,307,307,4860,0,780,780,8160,0.3918911583731505,0.5462839470010407,0.4777408661519911,0.9526487217305801,0.7840744161498879,0.8824225548207448,0
0,0,79,0,0,881,307,307,4860,4860,780,780,12854,0.3862620308565027,0.5516227535226982,0.4733198081331643,0.9563892985906262,0.776817522100541,0.8891750783153499,0
0,0,79,0,166,0,307,307,4860,4860,780,780,12139,0.39012853583143703,0.5518195843247236,0.48329463571083336,0.9526896919042936,0.7838105290935479,0.8671075530804038,0
0,0,79,0,166,881,0,307,4860,4860,780,780,12713,0.3909678918798076,0.5438171218877635,0.47829154862187406,0.9533411176663389,0.7909354796147249,0.8715628263139575,0
0,0,79,0,166,881,307,0,4860,4860,780,780,12713,0.3904206232415677,0.5484587787366041,0.47409401719199673,0.9540376106194691,0.7891542419844307,0.8804733727810652,0
0,0,79,1024,166,881,307,307,0,4860,780,780,9184,0.37420300215562735,0.5415117263193442,0.47968255435997037,0.9609308423467716,0.7924528301886793,0.8715628263139577,0
0,0,79,1024,166,881,307,307,4860,0,780,780,9184,0.37725484416588456,0.5373110203641708,0.4773067640440122,0.9592469682071452,0.8003694418788758,0.8808214410024365,0
0,0,79,1024,166,881,307,307,4860,0,0,780,8404,0.37047315592717406,0.538102122129361,0.4685246417663426,0.9634136348738118,0.8034701147908695,0.8893143056038985,0
0,0,79,1024,166,881,307,307,4860,0,780,0,8404,0.38117736697055665,0.5409743528403482,0.4741701525874369,0.958144870534251,0.8019527642169152,0.8875739644970413,0
0,0,79,1024,166,881,307,307,0,4860,0,780,8404,0.3690982323978121,0.5351005062318311,0.47356886923377,0.9615781710914453,0.8043937194880592,0.8806126000696136,0
0,0,79,1024,166,881,307,307,0,4860,780,0,8404,0.3966048649724388,0.5432255436353728,0.4873233360400005,0.9497787610619468,0.7941680960548885,0.8676644622345979,0
0,0,79,1024,166,881,307,307,0,0,780,780,4324,0.37420300215562735,0.5415117263193442,0.47968255435997037,0.9609308423467716,0.7924528301886793,0.8715628263139577,0
0,0,79,1024,0,881,307,307,4860,4860,780,780,13878,0.37170827386720573,0.5384672540229158,0.4794443153456734,0.9635447394296952,0.7988520913049215,0.8777584406543684,0
0,0,79,1024,0,881,307,307,4860,4860,0,780,13098,0.3852580469993543,0.5453554410790266,0.4782864890555921,0.959394460832514,0.790671592558385,0.8787330316742082,0
0,0,79,1024,0,881,307,307,4860,4860,780,0,13098,0.40002828887202535,0.5531000082246396,0.47979351453796737,0.9530809570632579,0.7836126138012931,0.8818656456665508,0
0,0,79,1024,0,881,307,307,0,4860,780,780,9018,0.3757098191173244,0.5402496219239026,0.4858042200888412,0.9620780072107505,0.7932444913576989,0.8655760529063695,0
0,0,79,1024,0,881,307,307,4860,0,780,780,9018,0.3907309102340824,0.543496135044164,0.4823721010357414,0.9584255162241888,0.7941021242908036,0.8903585102680126,0
0,0,79,1024,0,0,307,307,4860,4860,780,780,12997,0.3767250909540898,0.5398869214086374,0.47899407980595676,0.9617686823992133,0.797928486607732,0.8765053950574314,0
0,0,79,1024,0,881,0,307,4860,4860,780,780,13571,0.3768185427192028,0.5349413883168526,0.47244356940190474,0.9626188135037692,0.804855521836654,0.8831186912634876,0
0,0,79,1024,0,881,307,0,4860,4860,780,780,13571,0.37921199798621735,0.5431253647537508,0.477098376881762,0.9618321861684693,0.7933764348858688,0.8772711451444484,0
0,0,79,1024,166,0,307,307,4860,4860,780,780,13163,0.36655454848621266,0.5479555448591179,0.4700149937373207,0.9647123893805309,0.7897479878611954,0.8872955099199443,0
0,0,79,1024,166,0,307,307,4860,4860,0,780,12383,0.37551648634275603,0.5481867645062679,0.4725842813530895,0.9608489019993445,0.7905396490302151,0.8794291681169509,0
0,0,79,1024,166,0,307,307,4860,4860,780,0,12383,0.38704376939683377,0.5543284150411988,0.4793715339089817,0.9541359390363815,0.7847341337907376,0.8811695092238079,0
0,0,79,1024,166,0,307,307,0,4860,780,780,8303,0.3750810644013129,0.5347494229343392,0.48712395756987964,0.9588085873484103,0.8030742842063598,0.8681517577445179,0
0,0,79,1024,166,0,307,307,4860,0,780,780,8303,0.3750021625509807,0.541955055481849,0.4788994493055217,0.9602138643067847,0.795553503100673,0.8682213713887923,0
0,0,79,1024,166,0,0,307,4860,4860,780,780,12856,0.3756260228979981,0.5432695309421933,0.47140404550887377,0.9617277122254999,0.7990500065971765,0.8793595544726768,0
0,0,79,1024,166,0,307,0,4860,4860,780,780,12856,0.3723260690855692,0.543518524765574,0.46754731362126306,0.9617789249426418,0.7993138936535162,0.8856247824573616,0
0,0,79,1024,166,881,0,307,4860,4860,780,780,13737,0.5507781575627145,0.5880829413631904,0.5522150858617124,0.8868752048508686,0.7939042089985486,0.8632091890010442,0
0,0,79,1024,166,881,307,0,4860,4860,780,780,13737,0.38212290798162496,0.5507648141521674,0.47082103151905647,0.960553916748607,0.7922549148964244,0.8880612600069613,0
0,0,79,1024,166,881,307,0,4860,4860,0,780,12957,0.37685522356946227,0.541280874394749,0.47253667728217186,0.9605887413962635,0.8002374983507059,0.8785938043856596,0
0,0,79,1024,166,881,307,0,4860,4860,780,0,12957,0.37963596540916905,0.5453157489004394,0.4747313024867493,0.9602917076368404,0.7925847737168492,0.8856247824573616,0
0,0,79,1024,166,881,307,0,0,4860,780,780,8877,0.3772149232210739,0.5480271447167125,0.47712974558069415,0.9593411996066862,0.7900118749175352,0.8752523494604942,0
0,0,79,1024,166,881,307,0,4860,0,780,780,8877,0.38014313883984463,0.5415560122930387,0.4735511864436356,0.9615331039003606,0.7995777807098562,0.886947441698573,0
0,0,79,1024,166,881,0,307,4860,4860,0,780,12957,0.37147330127214007,0.5419299182365322,0.4703537103662627,0.9633726647000984,0.7969389101464573,0.8795683954054995,0
0,0,79,1024,166,881,0,307,4860,4860,780,0,12957,0.3851645944732029,0.5419368041826653,0.4777742117970219,0.9579686987872827,0.8037340018472094,0.8807518273581623,0
0,0,79,1024,166,881,0,307,0,4860,780,780,8877,0.36972210340202144,0.5398605804812764,0.4798250712615403,0.9627253359554244,0.8009631877556406,0.8720501218238774,0
0,0,79,1024,166,881,0,307,4860,0,780,780,8877,0.3814555824107536,0.5437356692195942,0.4737821282412868,0.9591547853162897,0.7970708536746273,0.8861120779672816,0
0,0,79,1024,166,881,0,0,4860,4860,780,780,13430,0.5507781575627145,0.5880829413631904,0.5522150858617124,0.8868752048508686,0.7939042089985486,0.8632091890010442,0
0,1024,79,0,166,881,307,307,4860,4860,780,780,14044,0.32686425007727327,0.5475674814864506,0.4619090646498637,0.9782940019665685,0.783546642037208,0.8882701009397842,0
0,1024,79,0,166,881,307,307,4860,4860,0,780,13264,0.33180920690797866,0.5437231142295501,0.4621682803132604,0.976761717469682,0.7926507454809342,0.8938391924817265,0
0,1024,79,0,166,881,307,307,4860,4860,0,0,12484,0.34513619636998494,0.5517283042058221,0.4653779702892599,0.974815634218289,0.7798522232484496,0.8851374869474417,0
0,1024,79,0,166,881,307,307,4860,4860,780,0,13264,0.33122670507099755,0.5374958396629734,0.4677355912675398,0.9771468371025893,0.797730571315477,0.8833971458405848,0
0,1024,79,0,166,881,307,307,0,4860,780,780,9184,0.3265543866564424,0.5469690884979925,0.46830746741387536,0.9777327105866929,0.783942472621718,0.884232509571876,0
0,1024,79,0,166,881,307,307,4860,0,780,780,9184,0.4221170739049764,0.5452488397434953,0.5017156711438868,0.9527982628646345,0.7954215595725032,0.8849982596588932,0
0,1024,79,0,166,881,307,307,4860,0,0,780,8404,0.36375775147055817,0.5525702343906738,0.47643983319585437,0.9700651425762046,0.7784668162026653,0.8891054646710755,0
0,1024,79,0,166,881,307,307,4860,0,780,0,8404,0.32812159569196586,0.5435035142726149,0.4602985252567496,0.976761717469682,0.790803536086555,0.8893839192481726,0
0,1024,79,0,166,881,307,307,0,4860,0,780,8404,0.3267585157124432,0.5413209465265569,0.4675567624252126,0.9783554572271387,0.7937062937062936,0.8848590323703446,0
0,1024,79,0,166,881,307,307,0,4860,780,0,8404,0.34420680008129895,0.5419569386175611,0.47374821914219645,0.9737872828580793,0.7913313101992347,0.8802645318482423,0
0,1024,79,0,166,881,307,307,0,0,780,780,4324,0.3265543866564424,0.5469690884979925,0.46830746741387536,0.9777327105866929,0.783942472621718,0.884232509571876,0
0,1024,79,0,0,881,307,307,4860,4860,780,780,13878,0.33178993214819547,0.5363650953649366,0.4683828725804496,0.9788470993117011,0.7990500065971765,0.8905673512008353,0
0,1024,79,0,0,881,307,307,4860,4860,0,780,13098,0.34277144429151524,0.5427694201990257,0.4651850148767643,0.976216814159292,0.7912653384351499,0.8903585102680126,0
0,1024,79,0,0,881,307,307,4860,4860,780,0,13098,0.35703671304110607,0.5486758165134823,0.4712485962750286,0.9722447558177647,0.783546642037208,0.8870866689871215,0
0,1024,79,0,0,881,307,307,0,4860,780,780,9018,0.3280565023432087,0.5489453186663518,0.47093876046037214,0.9789208456243855,0.783744557329463,0.8861120779672815,0
0,1024,79,0,0,881,307,307,4860,0,780,780,9018,0.35079384990007256,0.5389353204384006,0.4762278397331413,0.9741273352999017,0.795355587808418,0.8822833275321964,0
0,1024,79,0,0,0,307,307,4860,4860,780,780,12997,0.33282390546374624,0.5518755666150378,0.46671809581309215,0.9781096361848574,0.77906056207943,0.886460146188653,0
0,1024,79,0,0,881,0,307,4860,4860,780,780,13571,0.33416664326117,0.5483305136451349,0.46262441495265494,0.9785029498525073,0.7844702467343977,0.8877828054298643,0
0,1024,79,0,0,881,307,0,4860,4860,780,780,13571,0.3541281946253449,0.5476487146983475,0.4746347115893901,0.9743117010816125,0.7898139596252804,0.8853463278802645,0
0,1024,79,0,166,0,307,307,4860,4860,780,780,13163,0.354001216213672,0.5451446386257047,0.46771495327425966,0.9716814159292035,0.7892861855126007,0.8868082144100244,0
0,1024,79,0,166,0,307,307,4860,4860,0,780,12383,0.33011363208886535,0.5492789555422176,0.4551013818687875,0.9785398230088496,0.7797202797202797,0.8979463974939088,0
0,1024,79,0,166,0,307,307,4860,4860,780,0,12383,0.3352286179328452,0.55311481265225,0.45730211281923755,0.9763397246804326,0.7786647314949202,0.8976679429168117,0
0,1024,79,0,166,0,307,307,0,4860,780,780,8303,0.3290446022668694,0.5384496917467017,0.4649806488067331,0.9787364798426744,0.7970708536746273,0.8926557605290637,0
0,1024,79,0,166,0,307,307,4860,0,780,780,8303,0.3204841210618797,0.5400336580380554,0.45739705755739046,0.9801294657489349,0.7902757619738752,0.889244691959624,0
0,1024,79,0,166,0,0,307,4860,4860,780,780,12856,0.330240123139765,0.5409892079515678,0.45880162631673815,0.9782161586365126,0.7946298984034833,0.8925861468847894,0
0,1024,79,0,166,0,307,0,4860,4860,780,780,12856,0.3270508099127424,0.5440689938984891,0.4617851576567343,0.9799819731235662,0.7896160443330255,0.8867386007657501,0
0,1024,79,0,166,881,0,307,4860,4860,780,780,13737,0.40748601311035865,0.549726308349951,0.4986184024744133,0.9599885283513602,0.7928486607731892,0.8788722589627567,0
0,1024,79,0,166,881,307,0,4860,4860,780,780,13737,0.3337631375135605,0.5469839494433961,0.46422168388135604,0.9778310390036054,0.7846681620266526,0.88868778280543,0
0,1024,79,0,166,881,307,0,4860,4860,0,780,12957,0.32650785243639563,0.5445467250045379,0.45566818849925916,0.9781014421501147,0.7867792584773717,0.8893143056038983,0
0,1024,79,0,166,881,307,0,4860,4860,780,0,12957,0.3372772535432326,0.5426906112810115,0.46552188496211727,0.9759423139954113,0.793046576065444,0.8857640097459102,0
0,1024,79,0,166,881,307,0,0,4860,780,780,8877,0.32722723062676795,0.5509554404521773,0.4615924793107034,0.9785029498525073,0.7801820820688745,0.8859032370344588,0
0,1024,79,0,166,881,307,0,4860,0,780,780,8877,0.33536504336653455,0.5417269683605115,0.4651713259269243,0.975665765322845,0.792980604301359,0.8871562826313958,0
0,1024,79,0,166,881,0,307,4860,4860,0,780,12957,0.3261204503699624,0.5475654269319808,0.45990374782525023,0.9804859062602425,0.786119540836522,0.8868778280542986,0
0,1024,79,0,166,881,0,307,4860,4860,780,0,12957,0.33134326968790356,0.5617850784887692,0.46767202143135694,0.9781874795149132,0.769758543343449,0.8820048729550991,0
0,1024,79,0,166,881,0,307,0,4860,780,780,8877,0.32261412939131767,0.5418760891111826,0.46571207906611845,0.9795108161258603,0.7922549148964243,0.8876435781413158,0
0,1024,79,0,166,881,0,307,4860,0,780,780,8877,0.3255312514597505,0.5388884207531286,0.45711018803944287,0.9791215994755817,0.7917931125478296,0.8913331012878524,0
0,1024,79,0,166,881,0,0,4860,4860,780,780,13430,0.40748601311035865,0.549726308349951,0.4986184024744133,0.9599885283513602,0.7928486607731892,0.8788722589627567,0
0,1024,79,1024,166,881,307,307,0,4860,780,780,10208,0.3277497422687374,0.5507407808245661,0.46336554041349964,0.9789249426417568,0.7797202797202798,0.8895927601809955,0
0,1024,79,1024,166,881,307,307,4860,0,780,780,10208,0.32636849984755556,0.5386941252850893,0.4596893490942549,0.9778064568993773,0.7945639266393982,0.8913331012878525,0
0,1024,79,1024,166,881,307,307,4860,0,0,780,9428,0.3809911591168674,0.5495599252401162,0.48143224597032624,0.9651179941002951,0.7863834278928619,0.8861816916115558,0
0,1024,79,1024,166,881,307,307,4860,0,0,0,8648,0.32950279066295235,0.5481786093937066,0.47025811859638156,0.9770075385119633,0.7835466420372081,0.8848590323703446,0
0,1024,79,1024,166,881,307,307,4860,0,780,0,9428,0.33213336733119203,0.5481028523552738,0.4604497608029108,0.9755571943625041,0.7842723314421427,0.8915419422206753,0
0,1024,79,1024,166,881,307,307,0,4860,0,780,9428,0.31797151828570014,0.5393617667785924,0.4625693926274678,0.9798795476892822,0.7937062937062938,0.8787330316742082,0
0,1024,79,1024,166,881,307,307,0,4860,0,0,8648,0.3210336590454165,0.5503406585867296,0.4584299921977309,0.9783390691576532,0.7822931785195937,0.8903585102680125,0
0,1024,79,1024,166,881,307,307,0,4860,780,0,9428,0.3215291220805642,0.5406145350972404,0.4741295145446473,0.9788921665027859,0.792782689009104,0.8760180995475114,0
0,1024,79,1024,166,881,307,307,0,0,780,780,5348,0.3277497422687374,0.5507407808245661,0.46336554041349964,0.9789249426417568,0.7797202797202798,0.8895927601809955,0
0,1024,79,1024,166,881,307,307,0,0,0,780,4568,0.31797151828570014,0.5393617667785924,0.4625693926274678,0.9798795476892822,0.7937062937062938,0.8787330316742082,0
0,1024,79,1024,166,881,307,307,0,0,780,0,4568,0.3215291220805642,0.5406145350972404,0.4741295145446473,0.9788921665027859,0.792782689009104,0.8760180995475114,0
0,1024,79,1024,0,881,307,307,4860,4860,780,780,14902,0.3443213809186347,0.5404882522096368,0.46654293447730383,0.9758849557522125,0.7903417337379601,0.8837452140619562,0
0,1024,79,1024,0,881,307,307,4860,4860,0,780,14122,0.39335195206390305,0.5466427518395146,0.4940189900564397,0.963380858734841,0.793244491357699,0.8832579185520362,0
0,1024,79,1024,0,881,307,307,4860,4860,0,0,13342,0.32802867877800845,0.5427607253644299,0.4623763861011368,0.9776548672566372,0.7921229713682544,0.8882701009397843,0
0,1024,79,1024,0,881,307,307,4860,4860,780,0,14122,0.366684460280916,0.5506317410932272,0.47630201875601497,0.9693993772533593,0.7801161103047896,0.8904977375565611,0
0,1024,79,1024,0,881,307,307,0,4860,780,780,10042,0.3610413163801306,0.5396687605915368,0.4798456434966434,0.9716322517207473,0.7948937854598233,0.8887573964497043,0
0,1024,79,1024,0,881,307,307,4860,0,780,780,10042,0.3264088101788382,0.5407574550131147,0.46849532328276566,0.9786299573910193,0.7923208866605094,0.8783849634528368,0
0,1024,79,1024,0,881,307,307,4860,0,0,780,9262,0.3344309653483622,0.5448798193995245,0.47621319746978136,0.9768723369387087,0.7855917667238422,0.879707622694048,0
0,1024,79,1024,0,881,307,307,4860,0,780,0,9262,0.3399698130375716,0.5414165706264916,0.4699638752519439,0.9743362831858406,0.7943660113471434,0.8845109641489732,0
0,1024,79,1024,0,881,307,307,0,4860,0,780,9262,0.32709753145343173,0.5424317808411859,0.4663289737690182,0.9781219272369714,0.7873730043541364,0.8897319874695442,0
0,1024,79,1024,0,881,307,307,0,4860,780,0,9262,0.3575794526595995,0.5477795268744834,0.48910540773253197,0.9711447066535561,0.7847341337907376,0.872955099199443,0
0,1024,79,1024,0,881,307,307,0,0,780,780,5182,0.3610413163801306,0.5396687605915368,0.4798456434966434,0.9716322517207473,0.7948937854598233,0.8887573964497043,0
0,1024,79,1024,0,0,307,307,4860,4860,780,780,14021,0.370755411001974,0.5455869337305849,0.4828888507848715,0.9702351687971157,0.7890882702203458,0.8792203271841282,0
0,1024,79,1024,0,0,307,307,4860,4860,0,780,13241,0.3263994242050297,0.5441119342584178,0.45718596557823044,0.9802196001311045,0.7877028631745613,0.8856247824573616,0
0,1024,79,1024,0,0,307,307,4860,4860,780,0,13241,0.3698002388501649,0.542008429685378,0.48032764989896926,0.9698828253031793,0.7885275102256235,0.8880612600069614,0
0,1024,79,1024,0,0,307,307,0,4860,780,780,9161,0.3237061501637353,0.5403014924273714,0.47325779995758105,0.9790478531628974,0.7912653384351498,0.8785241907413853,0
0,1024,79,1024,0,0,307,307,4860,0,780,780,9161,0.3257122011613235,0.5357447604552877,0.4661592257316084,0.9793264503441494,0.7987201477767515,0.8881308736512357,0
0,1024,79,1024,0,0,0,307,4860,4860,780,780,13714,0.32914773106596534,0.5474122952650664,0.4676598102993561,0.9788552933464438,0.783744557329463,0.8850678733031674,0
0,1024,79,1024,0,0,307,0,4860,4860,780,780,13714,0.328547854951781,0.5427040146814742,0.45668610523810454,0.9786996066863325,0.7927167172450192,0.895718760877132,0
0,1024,79,1024,0,881,0,307,4860,4860,780,780,14595,0.33079610242354,0.5417402055867555,0.46406716336045634,0.9792486070140938,0.7913972819633197,0.8836756004176819,0
0,1024,79,1024,0,881,307,0,4860,4860,780,780,14595,0.3290233628798089,0.5484153939065387,0.4656063501736111,0.9783349721402819,0.7849320490829924,0.8849286460146188,0
0,1024,79,1024,0,881,307,0,4860,4860,0,780,13815,0.3298741172266319,0.5349875600449343,0.46504912455407105,0.9783759423139953,0.797664599551392,0.8820048729550993,0
0,1024,79,1024,0,881,307,0,4860,4860,780,0,13815,0.3746485424138837,0.5476619393279388,0.48042722803958177,0.9685512946574893,0.7844702467343977,0.8834667594848591,0
0,1024,79,1024,0,881,307,0,0,4860,780,780,9735,0.32281666525037955,0.5442961764563359,0.4710707931712938,0.9788430022943297,0.7844042749703127,0.8806126000696136,0
0,1024,79,1024,0,881,307,0,4860,0,780,780,9735,0.33349423067780437,0.5458320727001845,0.4729349688494326,0.9774745984922977,0.7872410608259666,0.8820744865993736,0
0,1024,79,1024,0,881,0,307,4860,4860,0,780,13815,0.3435937617133953,0.5382131649827131,0.4739742917609682,0.9775217141920681,0.7959493336851827,0.876714235990254,0
0,1024,79,1024,0,881,0,307,4860,4860,780,0,13815,0.3320489744667569,0.5399134172582659,0.4629788497798303,0.9777327105866929,0.7941680960548886,0.8862513052558302,0
0,1024,79,1024,0,881,0,307,0,4860,780,780,9735,0.3279337512917124,0.54536107799495,0.4762307130267214,0.9791912487708948,0.786053569072437,0.8742777584406544,0
0,1024,79,1024,0,881,0,307,4860,0,780,780,9735,0.34347207971559174,0.5438555929940423,0.4687861152180648,0.9757087840052442,0.7875709196463914,0.8810998955795335,0
0,1024,79,1024,0,881,0,0,4860,4860,780,780,14288,0.33079610242354,0.5417402055867555,0.46406716336045634,0.9792486070140938,0.7913972819633197,0.8836756004176819,0
0,1024,79,1024,166,0,307,307,4860,4860,780,780,14187,0.3233481012832948,0.5492172741446312,0.45529222807441383,0.9791502785971813,0.7836126138012931,0.8895927601809954,0
0,1024,79,1024,166,0,307,307,4860,4860,0,780,13407,0.3235574143547809,0.5393290431915043,0.46130060864757966,0.980653883972468,0.7931785195936139,0.8932126696832579,0
0,1024,79,1024,166,0,307,307,4860,4860,0,0,12627,0.3507580741358138,0.5454159568043916,0.4652579327180611,0.9733734841035726,0.7893521572766856,0.8945353289244692,0
0,1024,79,1024,166,0,307,307,4860,4860,780,0,13407,0.34387463049790074,0.5432926911292153,0.47024709134622744,0.974334234677155,0.7877688349386462,0.8875043508527671,0
0,1024,79,1024,166,0,307,307,0,4860,780,780,9327,0.31587510526390905,0.5455984655907578,0.45708242221106443,0.979633726647001,0.7859875973083521,0.8934215106160808,0
0,1024,79,1024,166,0,307,307,4860,0,780,780,9327,0.3249803795178544,0.5447226544537209,0.4657846041533695,0.9780891510980005,0.7912653384351498,0.882701009397842,0
0,1024,79,1024,166,0,307,307,4860,0,0,780,8547,0.3630824827036125,0.5488365693069943,0.47964420952494485,0.9694526384791872,0.7798522232484496,0.8838844413505047,0
0,1024,79,1024,166,0,307,307,4860,0,780,0,8547,0.3664596521516034,0.5440907949609254,0.47629760791822173,0.9687151753523436,0.7875709196463914,0.8915419422206753,0
0,1024,79,1024,166,0,307,307,0,4860,0,780,8547,0.3157730430392335,0.5491927864369877,0.4669281168673029,0.9798058013765978,0.7818973479350837,0.8860424643230073,0
0,1024,79,1024,166,0,307,307,0,4860,780,0,8547,0.31793905398654254,0.5502709803698803,0.46888130708988185,0.9775647328744673,0.7794563926639398,0.881726418378002,0
0,1024,79,1024,166,0,307,307,0,0,780,780,4467,0.31587510526390905,0.5455984655907578,0.45708242221106443,0.979633726647001,0.7859875973083521,0.8934215106160808,0
0,1024,79,1024,166,0,0,307,4860,4860,780,780,13880,0.3330356115990605,0.5538443205164463,0.4592401351732875,0.9782612258275973,0.7791925056076,0.8918203967977724,0
0,1024,79,1024,166,0,307,0,4860,4860,780,780,13880,0.3225979546258044,0.5450323415192856,0.46007580380015456,0.9801253687315634,0.7890222984562607,0.8899408284023669,0
0,1024,79,1024,166,0,307,0,4860,4860,0,780,13100,0.3244583967522757,0.5494044606528194,0.45903974943503484,0.9793141592920354,0.7832167832167832,0.881935259310825,0
0,1024,79,1024,166,0,307,0,4860,4860,780,0,13100,0.32836538116921343,0.5509593593726503,0.46583513005512023,0.9776384791871519,0.783612613801293,0.8836059867734075,0
0,1024,79,1024,166,0,307,0,0,4860,780,780,9020,0.391749027569428,0.5493244195322279,0.4988577946614597,0.9621927236971485,0.7884945243435809,0.8767142359902542,0
0,1024,79,1024,166,0,307,0,4860,0,780,780,9020,0.32309101302338156,0.537868383060146,0.4716304379753616,0.9790437561455262,0.7939042089985487,0.8753915767490429,0
0,1024,79,1024,166,0,0,307,4860,4860,0,780,13100,0.3379800941360981,0.5498815725941089,0.467836559504888,0.9768600458865945,0.7815674891146589,0.8894535328924469,0
0,1024,79,1024,166,0,0,307,4860,4860,780,0,13100,0.33186120020643606,0.5510952627611962,0.46079586506209064,0.9771796132415602,0.7846681620266526,0.8961364427427776,0
0,1024,79,1024,166,0,0,307,0,4860,780,780,9020,0.3183654755323003,0.543411449454159,0.46876606178281827,0.9792731891183217,0.7846021902625676,0.879707622694048,0
0,1024,79,1024,166,0,0,307,4860,0,780,780,9020,0.32447449009721957,0.5531239949534233,0.4695991818730169,0.978961815798099,0.7772133526850508,0.8837452140619562,0
0,1024,79,1024,166,0,0,0,4860,4860,780,780,13573,0.3330356115990605,0.5538443205164463,0.4592401351732875,0.9782612258275973,0.7791925056076,0.8918203967977724,0
0,1024,79,1024,166,881,0,307,4860,4860,780,780,14761,0.3234043237845429,0.5452010810242846,0.45905979607558106,0.9794944280563749,0.7877688349386464,0.8858336233901845,0
0,1024,79,1024,166,881,307,0,4860,4860,780,780,14761,0.3291739985587784,0.5411364230667108,0.46358482348110935,0.9788696329072435,0.7919910278400843,0.8868778280542987,0
0,1024,79,1024,166,881,307,0,4860,4860,0,780,13981,0.32591527162935846,0.5469285254550789,0.462406243115859,0.9778064568993773,0.7875049478823065,0.8873651235642186,0
0,1024,79,1024,166,881,307,0,4860,4860,0,0,13201,0.38969307516947066,0.5551845463557336,0.48414323834947004,0.963761881350377,0.7818973479350838,0.8845109641489732,0
0,1024,79,1024,166,881,307,0,4860,4860,780,0,13981,0.3300058733788997,0.5536255604269844,0.46322082027667566,0.9761963290724353,0.7797202797202797,0.8832579185520363,0
0,1024,79,1024,166,881,307,0,0,4860,780,780,9901,0.31636085041678974,0.5428410698139668,0.46178225784941324,0.980121271714192,0.793046576065444,0.8828402366863906,0
0,1024,79,1024,166,881,307,0,4860,0,780,780,9901,0.3446423817235295,0.5417911517316252,0.4746567374534665,0.9739347754834481,0.7936403219422088,0.8815175774451793,0
0,1024,79,1024,166,881,307,0,4860,0,0,780,9121,0.32181327476700605,0.5347822141742864,0.46536491489007215,0.9790970173713537,0.797730571315477,0.8868082144100243,0
0,1024,79,1024,166,881,307,0,4860,0,780,0,9121,0.3268215937209179,0.5436258920174534,0.47034355301471026,0.9772041953457883,0.7891542419844306,0.881935259310825,0
0,1024,79,1024,166,881,307,0,0,4860,0,780,9121,0.3189680831831056,0.5442780731594812,0.4580789543487851,0.9798017043592264,0.7862514843646917,0.8948833971458406,0
0,1024,79,1024,166,881,307,0,0,4860,780,0,9121,0.32028578341499975,0.5506034509256085,0.46893377345001147,0.9782079646017698,0.7774112679773058,0.8869474416985729,0
0,1024,79,1024,166,881,307,0,0,0,780,780,5041,0.31636085041678974,0.5428410698139668,0.46178225784941324,0.980121271714192,0.793046576065444,0.8828402366863906,0
0,1024,79,1024,166,881,0,307,4860,4860,0,780,13981,0.3261915983228252,0.5479447116124132,0.4681348360856307,0.9794821370042609,0.7834146985090381,0.877201531500174,0
0,1024,79,1024,166,881,0,307,4860,4860,0,0,13201,0.32806601593828033,0.5470711625102826,0.46083120757369256,0.9778433300557194,0.788098693759071,0.8920292377305952,0
0,1024,79,1024,166,881,0,307,4860,4860,780,0,13981,0.3262454739971807,0.5452164585820476,0.4652466915261902,0.9788655358898722,0.7877688349386462,0.8868082144100244,0
0,1024,79,1024,166,881,0,307,0,4860,780,780,9901,0.31836233203258785,0.5456482436340466,0.46495392201871016,0.9799450999672238,0.786119540836522,0.8863905325443786,0
0,1024,79,1024,166,881,0,307,4860,0,780,780,9901,0.3349222676420247,0.5441405462592648,0.46855972702458526,0.9776507702392658,0.7889563266921757,0.8886877828054298,0
0,1024,79,1024,166,881,0,307,4860,0,0,780,9121,0.32312894869196673,0.5526412334898896,0.45866703635579104,0.9792731891183218,0.7795223644280248,0.890706578489384,0
0,1024,79,1024,166,881,0,307,4860,0,780,0,9121,0.34069919178707464,0.5513695046519892,0.47666674779338714,0.9751024254342837,0.7824251220477636,0.8799860772711452,0
0,1024,79,1024,166,881,0,307,0,4860,0,780,9121,0.3204418712150588,0.5482056763474653,0.4662208679041643,0.9792813831530646,0.7774112679773058,0.880194918203968,0
0,1024,79,1024,166,881,0,307,0,4860,780,0,9121,0.32777071659766127,0.5387439436348679,0.47080844426048213,0.9767637659783678,0.7891542419844306,0.8779672815871912,0
0,1024,79,1024,166,881,0,307,0,0,780,780,5041,0.31836233203258785,0.5456482436340466,0.46495392201871016,0.9799450999672238,0.786119540836522,0.8863905325443786,0
0,1024,79,1024,166,881,0,0,4860,4860,780,780,14454,0.3234043237845429,0.5452010810242846,0.45905979607558106,0.9794944280563749,0.7877688349386464,0.8858336233901845,0
0,1024,79,1024,166,881,0,0,4860,4860,0,780,13674,0.3261915983228252,0.5479447116124132,0.4681348360856307,0.9794821370042609,0.7834146985090381,0.877201531500174,0
